Geneid	H2O	Y173	Y299	Y550	Y594
Millet_GLEAN_10001471	10	34	36	4	46
Millet_GLEAN_10001470	0	0	0	0	0
Millet_GLEAN_10001469	4	6	8	10	12
Millet_GLEAN_10001468	453	1113	1027	762	1377
Millet_GLEAN_10001467	2470	6080	5629	2877	7376
Millet_GLEAN_10001466	6	8	4	7	10
Millet_GLEAN_10013356	22	17	38	50	38
Millet_GLEAN_10013355	568	558	1017	1327	1100
Millet_GLEAN_10013354	0	0	0	0	0
Millet_GLEAN_10013353	0	0	0	0	0
Millet_GLEAN_10013352	0	0	0	0	0
Millet_GLEAN_10013351	161	675	534	239	989
Millet_GLEAN_10013350	78	99	143	108	239
Millet_GLEAN_10013349	1365	3914	3844	1898	5176
Millet_GLEAN_10013348	3	49	49	36	63
Millet_GLEAN_10013347	631	1335	995	488	2206
Millet_GLEAN_10013346	17	16	21	5	75
Millet_GLEAN_10013345	212	357	367	186	437
Millet_GLEAN_10013344	4391	6237	6306	5653	7141
Millet_GLEAN_10013343	124	323	369	133	379
Millet_GLEAN_10013342	168	233	175	131	455
Millet_GLEAN_10013341	4313	8255	9329	4831	19937
Millet_GLEAN_10013340	307	716	570	419	774
Millet_GLEAN_10013339	534	1526	1238	656	1597
Millet_GLEAN_10013338	6	12	2	0	12
Millet_GLEAN_10013337	0	7	0	0	1
Millet_GLEAN_10013336	0	0	4	0	0
Millet_GLEAN_10013335	3081	6443	6964	3021	8946
Millet_GLEAN_10013334	44	135	96	38	162
Millet_GLEAN_10013333	803	2144	2234	1074	2853
Millet_GLEAN_10013332	22	13	37	20	18
Millet_GLEAN_10013331	575	841	1041	580	1329
Millet_GLEAN_10013330	682	1689	1548	929	1926
Millet_GLEAN_10013329	3967	11459	10466	5825	13653
Millet_GLEAN_10013328	3712	9532	9182	5037	13115
Millet_GLEAN_10013327	0	0	2	0	0
Millet_GLEAN_10013326	0	0	2	0	0
Millet_GLEAN_10013325	10	29	16	4	15
Millet_GLEAN_10013324	798	2296	1994	976	2237
Millet_GLEAN_10013323	1245	1988	2046	1633	2167
Millet_GLEAN_10013322	55	73	68	50	88
Millet_GLEAN_10013321	1738	4854	4124	2533	5580
Millet_GLEAN_10013320	5229	11526	9330	6145	11659
Millet_GLEAN_10013319	1206	2810	2411	1421	3428
Millet_GLEAN_10013318	2275	4876	5063	2873	6593
Millet_GLEAN_10013317	268	742	771	371	1026
Millet_GLEAN_10013316	8	26	12	14	46
Millet_GLEAN_10013315	140	151	231	107	459
Millet_GLEAN_10013314	0	2	0	2	0
Millet_GLEAN_10013313	0	4	0	0	6
Millet_GLEAN_10013312	0	0	0	0	0
Millet_GLEAN_10013311	0	10	4	20	34
Millet_GLEAN_10013310	579	1762	1555	766	2176
Millet_GLEAN_10013309	0	0	1	1	0
Millet_GLEAN_10013308	1988	4442	4138	2922	4622
Millet_GLEAN_10013307	10000	22523	17365	12947	26209
Millet_GLEAN_10013306	1673	3819	3478	1833	4857
Millet_GLEAN_10013305	363	966	839	628	968
Millet_GLEAN_10013304	114	252	332	150	341
Millet_GLEAN_10013303	0	0	0	0	0
Millet_GLEAN_10013302	0	0	1	0	0
Millet_GLEAN_10013301	4007	9406	8569	4111	10154
Millet_GLEAN_10013300	635	1179	1116	770	1440
Millet_GLEAN_10013299	0	0	0	0	0
Millet_GLEAN_10013298	216	580	488	382	681
Millet_GLEAN_10013297	0	0	0	0	0
Millet_GLEAN_10013296	5233	4819	1028	1826	539
Millet_GLEAN_10013295	0	0	0	0	0
Millet_GLEAN_10013294	4	2	0	0	0
Millet_GLEAN_10013293	0	0	0	0	0
Millet_GLEAN_10013292	0	0	0	0	0
Millet_GLEAN_10013291	88	488	127	106	133
Millet_GLEAN_10013290	1821	3130	3130	1737	3784
Millet_GLEAN_10013289	41	83	95	56	93
Millet_GLEAN_10013288	523	1520	1422	894	1758
Millet_GLEAN_10013287	5069	12382	11169	5602	13682
Millet_GLEAN_10013286	741	1947	2010	1046	1832
Millet_GLEAN_10013285	71	154	144	73	126
Millet_GLEAN_10013284	0	0	2	0	0
Millet_GLEAN_10013283	1105	3836	3240	1877	4345
Millet_GLEAN_10013282	2634	7383	8532	3333	10272
Millet_GLEAN_10013281	25	54	25	11	27
Millet_GLEAN_10013280	3	3	1	4	6
Millet_GLEAN_10013279	4	12	18	8	6
Millet_GLEAN_10013278	3408	8547	7470	4298	12208
Millet_GLEAN_10013277	225	526	537	261	621
Millet_GLEAN_10013276	31	102	84	49	119
Millet_GLEAN_10013275	30	66	72	12	198
Millet_GLEAN_10013274	107	185	222	127	406
Millet_GLEAN_10013273	36	42	33	9	60
Millet_GLEAN_10013272	2072	5085	4659	3434	5549
Millet_GLEAN_10013271	23945	63870	45274	31490	59781
Millet_GLEAN_10013270	911	2179	1956	1127	2454
Millet_GLEAN_10013269	473	1392	1125	719	1912
Millet_GLEAN_10013268	152	322	390	219	324
Millet_GLEAN_10013267	17671	44187	42219	17872	56675
Millet_GLEAN_10013266	1118	2562	2478	1072	3087
Millet_GLEAN_10013265	7810	19057	24999	9969	31286
Millet_GLEAN_10013264	239	502	532	308	797
Millet_GLEAN_10013263	507	911	607	1185	690
Millet_GLEAN_10013262	0	0	0	0	0
Millet_GLEAN_10013261	2	2	0	0	16
Millet_GLEAN_10013260	221	477	451	444	553
Millet_GLEAN_10013259	0	0	0	0	0
Millet_GLEAN_10013258	625	1423	1315	1022	1649
Millet_GLEAN_10013257	77	251	276	146	257
Millet_GLEAN_10013256	41	104	92	67	89
Millet_GLEAN_10013255	8894	20385	21844	9181	29747
Millet_GLEAN_10013254	276	888	734	517	1255
Millet_GLEAN_10013253	132	105	122	92	275
Millet_GLEAN_10013252	3119	8328	5125	3778	7171
Millet_GLEAN_10013251	333	600	595	397	717
Millet_GLEAN_10013250	331	751	968	319	1206
Millet_GLEAN_10013249	659	921	1037	806	1114
Millet_GLEAN_10013248	1221	3838	3851	1664	4739
Millet_GLEAN_10013247	395	2131	938	834	1217
Millet_GLEAN_10013246	0	0	0	0	0
Millet_GLEAN_10013245	10846	22605	22176	12303	26925
Millet_GLEAN_10013244	8	6	20	8	19
Millet_GLEAN_10013243	470	1079	1096	466	1490
Millet_GLEAN_10013242	401	824	842	610	1342
Millet_GLEAN_10013241	0	30	14	8	26
Millet_GLEAN_10013240	2711	5796	5050	3970	8886
Millet_GLEAN_10013239	161	279	285	172	430
Millet_GLEAN_10013238	61	226	142	93	150
Millet_GLEAN_10013237	242	494	455	228	691
Millet_GLEAN_10013236	65	98	132	102	88
Millet_GLEAN_10013235	848	1024	530	291	562
Millet_GLEAN_10013234	1134	2512	2466	1211	2831
Millet_GLEAN_10013233	0	0	0	0	0
Millet_GLEAN_10013232	0	2	0	0	0
Millet_GLEAN_10008289	0	0	0	0	0
Millet_GLEAN_10008288	0	0	0	0	0
Millet_GLEAN_10008287	0	0	0	0	0
Millet_GLEAN_10008286	621	1156	1133	879	1659
Millet_GLEAN_10008285	256	588	550	329	581
Millet_GLEAN_10008284	0	2	0	0	2
Millet_GLEAN_10008283	17	15	22	24	18
Millet_GLEAN_10008282	1434	3436	3534	1807	7230
Millet_GLEAN_10008281	459	1444	1309	761	2014
Millet_GLEAN_10008280	202	298	288	220	391
Millet_GLEAN_10008279	4183	8621	8606	5322	10755
Millet_GLEAN_10008278	0	0	0	0	0
Millet_GLEAN_10008277	1690	5002	4726	2942	4209
Millet_GLEAN_10008276	2617	5947	4871	3008	8743
Millet_GLEAN_10008275	4	42	15	16	34
Millet_GLEAN_10008274	2242	5711	4716	1875	5028
Millet_GLEAN_10008273	1206	2281	1567	824	2066
Millet_GLEAN_10008272	1253	4060	3733	1766	4745
Millet_GLEAN_10008271	8	18	14	3	23
Millet_GLEAN_10008270	0	4	6	14	16
Millet_GLEAN_10008269	0	3	0	4	2
Millet_GLEAN_10008268	1262	4362	2945	1508	3701
Millet_GLEAN_10008267	91	321	313	185	325
Millet_GLEAN_10008266	1919	4284	4120	2228	5625
Millet_GLEAN_10008265	165	302	326	145	549
Millet_GLEAN_10008264	451	1047	1130	555	1643
Millet_GLEAN_10008263	147	336	243	341	376
Millet_GLEAN_10008262	0	0	0	0	0
Millet_GLEAN_10008261	0	0	0	0	0
Millet_GLEAN_10008260	194	331	304	192	444
Millet_GLEAN_10008259	0	0	0	0	0
Millet_GLEAN_10008258	864	1461	1609	1125	2278
Millet_GLEAN_10008257	210	589	503	270	624
Millet_GLEAN_10008256	687	1994	1825	891	2525
Millet_GLEAN_10008255	67	80	123	71	161
Millet_GLEAN_10008254	51	137	124	74	122
Millet_GLEAN_10008253	2	2	0	3	4
Millet_GLEAN_10008252	526	1520	1191	874	1725
Millet_GLEAN_10008251	593	1599	1158	733	2348
Millet_GLEAN_10008250	4584	10383	8852	7180	13075
Millet_GLEAN_10008249	0	0	0	0	0
Millet_GLEAN_10008248	3244	7812	7276	3953	9872
Millet_GLEAN_10008247	367	1099	964	418	1339
Millet_GLEAN_10008246	0	0	0	0	0
Millet_GLEAN_10008245	3579	13490	10351	5369	11701
Millet_GLEAN_10008244	4159	10159	7159	6721	10164
Millet_GLEAN_10008243	1779	3643	3695	2083	4081
Millet_GLEAN_10008242	70	92	231	235	166
Millet_GLEAN_10008241	27	56	105	136	86
Millet_GLEAN_10008240	983	2837	2264	1367	3162
Millet_GLEAN_10008239	334	700	803	649	991
Millet_GLEAN_10008238	1556	3740	3706	2072	4063
Millet_GLEAN_10008237	8	43	28	32	33
Millet_GLEAN_10008236	368	363	208	283	167
Millet_GLEAN_10008235	6	4	0	0	2
Millet_GLEAN_10008234	0	0	0	0	0
Millet_GLEAN_10008233	3651	10714	10127	5049	12586
Millet_GLEAN_10008232	6	35	31	2	8
Millet_GLEAN_10008231	24513	44488	45402	24527	67458
Millet_GLEAN_10008230	1213	1732	1703	1539	2475
Millet_GLEAN_10025620	21853	42389	37296	31023	53680
Millet_GLEAN_10025621	0	16	6	4	10
Millet_GLEAN_10025622	5009	12622	10430	6539	15340
Millet_GLEAN_10025623	0	0	0	0	0
Millet_GLEAN_10025624	0	0	0	0	0
Millet_GLEAN_10025625	56	186	196	103	253
Millet_GLEAN_10025626	470	1053	977	463	1340
Millet_GLEAN_10025627	0	0	0	0	0
Millet_GLEAN_10025628	4935	7447	6302	3915	10352
Millet_GLEAN_10025629	3531	8390	7753	4569	9320
Millet_GLEAN_10025630	14016	30297	27660	20586	35033
Millet_GLEAN_10025631	10	2	8	0	0
Millet_GLEAN_10025632	2100	3110	3312	2137	3820
Millet_GLEAN_10025633	2587	5784	5376	3253	8675
Millet_GLEAN_10025634	42	146	85	80	129
Millet_GLEAN_10025635	550	1990	1733	788	1966
Millet_GLEAN_10025636	1377	4103	3939	2578	4884
Millet_GLEAN_10025637	1615	3877	3937	1919	5267
Millet_GLEAN_10025638	492	1341	1422	608	1577
Millet_GLEAN_10025639	1150	2278	2518	1390	3237
Millet_GLEAN_10025640	3785	10778	8504	4960	11193
Millet_GLEAN_10025641	6236	16308	15060	7442	18709
Millet_GLEAN_10025642	659	1624	1408	640	2476
Millet_GLEAN_10025643	2023	5564	2335	5568	5112
Millet_GLEAN_10025644	1178	2871	1606	3874	1857
Millet_GLEAN_10025645	1763	3331	3118	1880	3965
Millet_GLEAN_10025646	0	0	5	6	0
Millet_GLEAN_10025647	4	24	20	19	27
Millet_GLEAN_10025648	327	586	607	380	744
Millet_GLEAN_10025649	256	1286	937	331	877
Millet_GLEAN_10025650	355	964	684	520	821
Millet_GLEAN_10025651	219	837	285	232	269
Millet_GLEAN_10025652	0	32	22	21	15
Millet_GLEAN_10025653	1897	5330	4711	2425	5846
Millet_GLEAN_10025654	58	161	131	59	129
Millet_GLEAN_10025655	266	439	482	393	601
Millet_GLEAN_10025656	1727	3185	2630	1748	2748
Millet_GLEAN_10025657	69	67	52	46	48
Millet_GLEAN_10025658	2	25	14	19	10
Millet_GLEAN_10025659	2376	5588	5372	2624	9335
Millet_GLEAN_10025660	0	0	8	4	1
Millet_GLEAN_10025661	5681	13282	12667	9421	14006
Millet_GLEAN_10025662	175	288	243	175	325
Millet_GLEAN_10025663	0	10	2	2	4
Millet_GLEAN_10025664	2878	4596	3865	3644	4665
Millet_GLEAN_10025665	403	1059	932	728	1018
Millet_GLEAN_10025666	0	0	0	0	0
Millet_GLEAN_10025667	4	1	4	2	1
Millet_GLEAN_10025668	1	25	8	20	16
Millet_GLEAN_10025669	48	100	32	64	24
Millet_GLEAN_10025670	103	324	219	344	674
Millet_GLEAN_10025671	8	28	28	22	42
Millet_GLEAN_10025672	0	0	0	0	0
Millet_GLEAN_10025673	4	0	0	8	7
Millet_GLEAN_10025674	0	0	0	0	0
Millet_GLEAN_10025675	4	8	13	7	2
Millet_GLEAN_10025676	0	0	0	0	0
Millet_GLEAN_10025677	0	5	0	0	0
Millet_GLEAN_10025678	223	360	446	259	418
Millet_GLEAN_10025679	1611	3452	3663	1994	4086
Millet_GLEAN_10025680	5976	13586	12217	6590	14085
Millet_GLEAN_10025681	0	4	2	0	0
Millet_GLEAN_10025682	95	299	267	101	273
Millet_GLEAN_10025683	73	60	94	117	159
Millet_GLEAN_10025684	1933	4887	3564	2083	5653
Millet_GLEAN_10025685	1434	2984	2818	1510	3110
Millet_GLEAN_10025686	0	0	0	0	0
Millet_GLEAN_10025687	0	0	0	0	0
Millet_GLEAN_10025688	56	155	83	51	139
Millet_GLEAN_10025689	1505	2995	3302	1283	6131
Millet_GLEAN_10025690	2722	7081	5768	3295	8044
Millet_GLEAN_10025691	6816	17068	14924	8619	19046
Millet_GLEAN_10025692	1788	2828	2754	1271	4752
Millet_GLEAN_10025693	328	707	614	406	724
Millet_GLEAN_10025694	0	2	0	0	0
Millet_GLEAN_10025695	3	22	5	7	14
Millet_GLEAN_10025696	49	114	90	70	149
Millet_GLEAN_10025697	10080	24203	21724	12441	32134
Millet_GLEAN_10025698	1019	2326	2131	1112	2766
Millet_GLEAN_10025699	25	97	122	48	113
Millet_GLEAN_10025700	1656	5348	2800	3669	4538
Millet_GLEAN_10025701	3	4	4	3	6
Millet_GLEAN_10025702	703	2221	2356	801	2425
Millet_GLEAN_10025703	112	350	300	137	419
Millet_GLEAN_10025704	9	16	39	24	49
Millet_GLEAN_10025705	141	209	233	221	380
Millet_GLEAN_10025706	3851	9136	7997	4125	12038
Millet_GLEAN_10025707	1877	4998	4002	3111	6125
Millet_GLEAN_10025708	1403	3696	3852	1776	5065
Millet_GLEAN_10025709	1834	5157	4671	2312	5714
Millet_GLEAN_10025710	459	1546	1496	656	1751
Millet_GLEAN_10025711	200	274	424	197	475
Millet_GLEAN_10025712	16035	31442	31940	16006	47220
Millet_GLEAN_10025713	0	0	0	0	1
Millet_GLEAN_10025714	16	30	43	30	49
Millet_GLEAN_10025715	1	3	7	8	7
Millet_GLEAN_10025716	308	332	259	361	298
Millet_GLEAN_10025717	16	24	56	21	50
Millet_GLEAN_10025718	0	0	0	0	6
Millet_GLEAN_10025719	1944	4441	3709	2689	5599
Millet_GLEAN_10025720	128	219	230	129	217
Millet_GLEAN_10025721	0	0	0	0	0
Millet_GLEAN_10025722	9434	21434	23706	11901	37296
Millet_GLEAN_10025723	42	37	23	93	70
Millet_GLEAN_10025724	292	504	588	449	964
Millet_GLEAN_10025725	2163	4673	4488	2910	7475
Millet_GLEAN_10025726	55	122	146	104	150
Millet_GLEAN_10025727	359	942	1184	446	1672
Millet_GLEAN_10025728	6668	17144	16647	7945	21167
Millet_GLEAN_10025729	0	2	0	0	0
Millet_GLEAN_10025730	862	2007	1309	1268	1896
Millet_GLEAN_10025731	4	3	3	6	3
Millet_GLEAN_10025732	16	51	15	40	47
Millet_GLEAN_10025733	7	28	18	21	29
Millet_GLEAN_10025734	974	1672	1436	945	1794
Millet_GLEAN_10025735	22	86	112	99	113
Millet_GLEAN_10025736	339	788	622	356	1306
Millet_GLEAN_10025737	10	14	12	28	17
Millet_GLEAN_10025738	224	394	443	348	516
Millet_GLEAN_10025739	45	543	136	134	132
Millet_GLEAN_10025740	3540	12088	7118	3950	7909
Millet_GLEAN_10025741	433	961	922	678	1597
Millet_GLEAN_10025742	1823	2969	2735	2188	3549
Millet_GLEAN_10025743	10559	25311	22821	12782	34945
Millet_GLEAN_10025744	73	96	55	75	59
Millet_GLEAN_10025745	3846	7395	7420	3484	10068
Millet_GLEAN_10025746	230	553	465	602	563
Millet_GLEAN_10025747	1951	4576	3729	2120	4709
Millet_GLEAN_10025748	0	0	0	0	6
Millet_GLEAN_10025749	241	513	383	291	678
Millet_GLEAN_10025750	0	0	0	0	0
Millet_GLEAN_10025751	212	157	113	106	100
Millet_GLEAN_10025752	1286	2882	3434	1560	5727
Millet_GLEAN_10025753	1762	3915	2569	3753	3541
Millet_GLEAN_10025754	47	74	74	77	110
Millet_GLEAN_10025755	5339	14992	12942	7560	16369
Millet_GLEAN_10025756	2389	6610	4883	3120	6196
Millet_GLEAN_10025757	1596	1878	1590	976	2026
Millet_GLEAN_10025758	5	13	13	9	19
Millet_GLEAN_10025759	4862	9919	8603	6170	11369
Millet_GLEAN_10025760	64	320	236	147	321
Millet_GLEAN_10025761	0	3	7	8	12
Millet_GLEAN_10025762	0	4	1	4	0
Millet_GLEAN_10025763	0	4	2	0	2
Millet_GLEAN_10025764	560	1014	931	515	1164
Millet_GLEAN_10025765	363	675	723	210	505
Millet_GLEAN_10025766	0	0	0	0	0
Millet_GLEAN_10025767	62	118	129	104	202
Millet_GLEAN_10025768	645	1884	1970	799	2720
Millet_GLEAN_10025769	694	1463	1672	707	2456
Millet_GLEAN_10025770	8	9	22	6	6
Millet_GLEAN_10025771	151	466	438	228	597
Millet_GLEAN_10025772	1137	3337	2872	1398	4002
Millet_GLEAN_10025773	4668	9331	10454	6157	15650
Millet_GLEAN_10025774	539	1318	1068	725	1599
Millet_GLEAN_10025775	3	4	16	13	26
Millet_GLEAN_10025776	24	76	6	8	0
Millet_GLEAN_10025777	2197	3498	3360	2105	4246
Millet_GLEAN_10025778	958	2206	2031	1256	2526
Millet_GLEAN_10025779	5790	15655	13971	6814	16774
Millet_GLEAN_10025780	0	0	0	0	0
Millet_GLEAN_10025781	1235	2470	2315	1360	2910
Millet_GLEAN_10025782	819	2308	1958	1089	2276
Millet_GLEAN_10025783	3351	6399	4829	4458	8958
Millet_GLEAN_10025784	0	0	0	0	0
Millet_GLEAN_10025785	0	0	0	0	0
Millet_GLEAN_10025786	0	0	0	0	0
Millet_GLEAN_10025787	0	0	0	0	0
Millet_GLEAN_10025788	221	544	167	253	57
Millet_GLEAN_10025789	95	191	212	278	428
Millet_GLEAN_10025790	216	346	132	335	23
Millet_GLEAN_10025791	0	0	4	6	10
Millet_GLEAN_10025792	29	78	64	41	100
Millet_GLEAN_10025793	25083	56057	55494	32432	75140
Millet_GLEAN_10025794	0	0	0	0	0
Millet_GLEAN_10025795	3497	9087	6523	5297	8542
Millet_GLEAN_10025796	578	1433	1855	1095	2346
Millet_GLEAN_10025797	138	190	214	169	241
Millet_GLEAN_10025798	838	1951	1485	890	1694
Millet_GLEAN_10025799	2119	6010	6068	2345	7102
Millet_GLEAN_10025800	0	0	0	0	0
Millet_GLEAN_10025801	608	1061	918	489	1953
Millet_GLEAN_10000825	2549	2814	3716	3175	4996
Millet_GLEAN_10000826	3712	6642	6569	3227	8676
Millet_GLEAN_10000827	9145	16358	17881	8218	23585
Millet_GLEAN_10000828	23064	47452	46642	26033	66967
Millet_GLEAN_10000829	2149	2296	2129	1358	2399
Millet_GLEAN_10000830	33	42	42	25	74
Millet_GLEAN_10000831	160	366	345	133	441
Millet_GLEAN_10000832	1347	3063	2951	1602	2625
Millet_GLEAN_10000833	536	1461	1039	753	1212
Millet_GLEAN_10000834	97	129	124	133	134
Millet_GLEAN_10032264	0	0	0	0	0
Millet_GLEAN_10032265	0	0	0	0	0
Millet_GLEAN_10032266	10	11	1	16	6
Millet_GLEAN_10032267	1737	2885	1415	1121	847
Millet_GLEAN_10032268	1000	2636	2470	1266	3261
Millet_GLEAN_10032269	0	0	0	0	0
Millet_GLEAN_10032270	14	8	2	8	8
Millet_GLEAN_10032271	204	635	467	469	624
Millet_GLEAN_10032272	394	898	767	635	1267
Millet_GLEAN_10032273	825	1790	1470	1015	2855
Millet_GLEAN_10032274	196	446	470	153	631
Millet_GLEAN_10032275	630	1521	1580	900	1895
Millet_GLEAN_10032276	772	2367	1745	1075	2372
Millet_GLEAN_10032277	174	72	235	70	269
Millet_GLEAN_10032278	0	0	0	0	2
Millet_GLEAN_10032279	2	5	4	0	0
Millet_GLEAN_10032280	173	520	550	214	537
Millet_GLEAN_10032281	367	831	571	429	856
Millet_GLEAN_10032282	387	999	823	501	1380
Millet_GLEAN_10032283	0	0	0	0	0
Millet_GLEAN_10032284	83	115	49	37	10
Millet_GLEAN_10032285	144	180	217	223	223
Millet_GLEAN_10032286	448	1119	1323	686	2358
Millet_GLEAN_10032287	146	255	286	214	396
Millet_GLEAN_10032288	73	213	172	166	315
Millet_GLEAN_10032289	104	247	203	107	239
Millet_GLEAN_10032290	0	8	12	0	0
Millet_GLEAN_10032291	513	1461	1329	608	1227
Millet_GLEAN_10032292	3171	7361	8360	3248	12492
Millet_GLEAN_10032293	818	2085	3440	1095	3728
Millet_GLEAN_10032294	2519	6130	6281	2706	10529
Millet_GLEAN_10032295	0	0	0	0	0
Millet_GLEAN_10032296	0	0	0	0	0
Millet_GLEAN_10032297	139	266	276	165	332
Millet_GLEAN_10032298	33	126	9	27	0
Millet_GLEAN_10032299	228	439	539	205	810
Millet_GLEAN_10032300	949	2516	1948	1147	2525
Millet_GLEAN_10032301	387	977	982	494	1413
Millet_GLEAN_10032302	4764	10138	8241	5680	9482
Millet_GLEAN_10032303	3062	8015	7408	3872	9322
Millet_GLEAN_10032304	2637	7905	6655	3017	7666
Millet_GLEAN_10032305	0	0	0	0	0
Millet_GLEAN_10032306	2177	6127	5545	2969	6900
Millet_GLEAN_10032307	466	1562	1382	862	1373
Millet_GLEAN_10032308	0	14	14	2	7
Millet_GLEAN_10032309	0	2	1	2	8
Millet_GLEAN_10032310	4	43	0	2	5
Millet_GLEAN_10032311	551	749	548	491	668
Millet_GLEAN_10032312	826	1549	1596	1111	2162
Millet_GLEAN_10032313	1277	3073	2910	2041	3118
Millet_GLEAN_10032314	0	0	0	0	0
Millet_GLEAN_10032315	61	166	215	155	270
Millet_GLEAN_10032316	155	371	237	17	44
Millet_GLEAN_10032317	877	1858	2317	1491	2754
Millet_GLEAN_10032318	1182	2531	3084	1911	4629
Millet_GLEAN_10032319	646	1227	1406	907	1829
Millet_GLEAN_10032320	1406	3300	3802	1623	4875
Millet_GLEAN_10032321	4813	11400	12017	5406	17140
Millet_GLEAN_10032322	0	4	6	16	12
Millet_GLEAN_10032323	9	4	12	4	4
Millet_GLEAN_10032324	501	1261	1225	618	1531
Millet_GLEAN_10032325	0	1	0	0	0
Millet_GLEAN_10032326	0	0	0	0	0
Millet_GLEAN_10032327	0	0	0	0	0
Millet_GLEAN_10032328	0	0	0	0	1
Millet_GLEAN_10032329	280	408	369	123	471
Millet_GLEAN_10032330	251	265	309	153	625
Millet_GLEAN_10032331	800	1855	1944	966	2704
Millet_GLEAN_10032332	16159	29903	43353	15761	37965
Millet_GLEAN_10032333	721	1706	1581	913	1965
Millet_GLEAN_10032334	646	1396	1298	688	1608
Millet_GLEAN_10032335	0	0	0	0	0
Millet_GLEAN_10032336	958	2527	2520	1573	3945
Millet_GLEAN_10032337	1933	2426	5912	5441	4594
Millet_GLEAN_10032338	8172	21301	20047	11477	28236
Millet_GLEAN_10032339	783	2279	1608	1051	2507
Millet_GLEAN_10032340	274	705	513	454	1141
Millet_GLEAN_10032341	24	61	63	16	121
Millet_GLEAN_10032342	1	16	6	0	4
Millet_GLEAN_10032343	4286	10860	10789	4444	14975
Millet_GLEAN_10032344	1796	4770	4885	2898	6951
Millet_GLEAN_10032345	0	0	0	2	0
Millet_GLEAN_10032346	0	0	0	0	0
Millet_GLEAN_10032347	0	0	0	0	0
Millet_GLEAN_10032348	0	0	0	0	0
Millet_GLEAN_10032349	6	0	1	0	0
Millet_GLEAN_10032350	16	2	8	10	0
Millet_GLEAN_10032351	1700	3763	2953	1704	1912
Millet_GLEAN_10032352	151	497	381	294	615
Millet_GLEAN_10032353	483	1044	758	806	774
Millet_GLEAN_10032354	9965	17923	18949	11913	23109
Millet_GLEAN_10032355	264	787	617	427	767
Millet_GLEAN_10032356	0	0	1	0	0
Millet_GLEAN_10032357	9134	24099	21125	15963	29411
Millet_GLEAN_10032358	684	1039	1024	601	1902
Millet_GLEAN_10032359	12	74	27	57	77
Millet_GLEAN_10032360	124	256	282	379	349
Millet_GLEAN_10032361	849	1492	1674	1224	2020
Millet_GLEAN_10032362	8	0	6	4	9
Millet_GLEAN_10032363	253	768	591	485	940
Millet_GLEAN_10032364	0	0	4	0	0
Millet_GLEAN_10032365	2888	6922	5586	2717	7831
Millet_GLEAN_10032366	839	1843	1721	679	2484
Millet_GLEAN_10032367	332	868	1000	524	1128
Millet_GLEAN_10032368	654	1991	1900	984	2415
Millet_GLEAN_10032369	0	0	0	0	4
Millet_GLEAN_10032370	0	6	6	2	4
Millet_GLEAN_10032371	24	53	42	42	119
Millet_GLEAN_10032372	1530	1996	1615	1483	2945
Millet_GLEAN_10032373	0	0	0	0	0
Millet_GLEAN_10032374	5208	11713	7079	6297	18735
Millet_GLEAN_10032375	1321	2613	1394	2503	1915
Millet_GLEAN_10032376	917	2518	2054	1373	2639
Millet_GLEAN_10032377	0	0	0	0	0
Millet_GLEAN_10032378	0	2	6	0	0
Millet_GLEAN_10032379	170	241	227	129	535
Millet_GLEAN_10032380	0	19	6	24	8
Millet_GLEAN_10032381	1670	3904	3257	1944	4582
Millet_GLEAN_10032382	3605	5010	3967	4121	7429
Millet_GLEAN_10032383	786	1894	1677	1068	2140
Millet_GLEAN_10032384	82	156	98	102	103
Millet_GLEAN_10032385	488	1435	1233	701	1512
Millet_GLEAN_10032386	3036	6113	5821	3215	7903
Millet_GLEAN_10032387	2176	4020	3996	2338	4039
Millet_GLEAN_10032388	20	16	6	0	9
Millet_GLEAN_10032389	1571	3438	3065	2230	3794
Millet_GLEAN_10032390	1886	4568	4560	2498	5871
Millet_GLEAN_10032391	44	128	200	109	250
Millet_GLEAN_10032392	0	0	0	0	0
Millet_GLEAN_10032393	278	625	612	319	789
Millet_GLEAN_10032394	0	0	0	0	0
Millet_GLEAN_10032395	0	0	0	0	0
Millet_GLEAN_10032396	0	2	2	0	1
Millet_GLEAN_10032397	543	633	511	440	1710
Millet_GLEAN_10032398	6	4	0	0	0
Millet_GLEAN_10032399	497	983	882	426	2101
Millet_GLEAN_10032400	0	0	2	6	10
Millet_GLEAN_10032401	626	1860	1666	895	2331
Millet_GLEAN_10032402	1175	2754	2619	1901	3471
Millet_GLEAN_10032403	616	1757	1499	1088	2387
Millet_GLEAN_10032404	0	6	4	0	0
Millet_GLEAN_10032405	0	22	28	15	30
Millet_GLEAN_10032406	0	5	8	30	0
Millet_GLEAN_10032407	3610	8291	7760	3838	11213
Millet_GLEAN_10032408	2681	6347	6195	2956	9260
